Respondent,.net core,angular,cordova,django,hadoop,node.js,react,spark,spring,tensorflow,torch/pytorch,unnamed: 1,xamarin
34192,,,,,,,,,,,,,
34194,,1.0,,,,1.0,,,1.0,,,,
34196,,,,,,,,,,,,,
34199,1.0,,,,,,,,,,,,
34200,,,,,,,,,,,,,
34201,,,,,,,,,,,,,
34202,,1.0,,,,1.0,,,1.0,,,,
34204,,,,,,,,,,,,,
34205,,1.0,,,,,,,,,,,
34206,,,,,,,,,,,,,
34208,,,,,,,,,,,,,
34210,1.0,,,,,1.0,,,,,,,
34211,,,,,,,,,,,,,
34213,,,,,,,,,,,,,
34214,,,,,,1.0,,,,,,,
34215,,,,,,,,,,,,,
34216,,1.0,,,,,,,,,,,
34217,,,,,,,,,,,,,
34220,,1.0,,,,,,,,,,,
34221,,1.0,,,,1.0,1.0,,,,,,
34222,,,,,,,,,,,,,
34224,,,,,,,,,,,,,
34226,,,,,,,,,,,,,
34228,,1.0,,,,1.0,,,,,,,
34229,,1.0,,1.0,,1.0,,,,,,,
34231,,1.0,,,,,,,,,,,
34232,,,,,,,,,,,,,
34233,1.0,,,1.0,,,,,,1.0,,,
34234,,1.0,,,,,1.0,,,,,,
34235,,,,,,,,,,,,,
34236,,,,,,1.0,,,,,,,
34237,,1.0,,1.0,,,,,1.0,,,,
34238,,,,,,,,,,,,,
34241,,1.0,,,,,,,,,,,
34245,,,,1.0,,,,,,,,,
34246,1.0,,,,,1.0,1.0,,,,,,
34247,,,,,,,,,,,,,
34248,,,,,,,,,,,,,
34250,,,,,,,,,,,,,
34252,1.0,,,,,1.0,1.0,,,,,,
34253,,,,,,,,,,,,,
34254,1.0,1.0,,,,1.0,,,,,,,1.0
34255,,,,,,,,,,,,,
34256,,,,,,,,,,,,,
34257,,,,,,,,,,,,,
34258,,1.0,,,,1.0,,,,,,,
34259,,,,,,,,,,,,,
34260,,,,,,,,,,,,,
34261,1.0,,,,,1.0,,,,,,,
34262,,,,,,,,,,,,,
34263,,,,,,,,,,,,,
34264,,,,,,,,,,,,,
34266,,,,,,,,,,,,,
34267,,,,1.0,,,,,,,,,
34268,1.0,1.0,,,,1.0,,,,,,,
34271,,,,,,,,,,,,,
34272,,,,,,,,,,,,,
34273,,1.0,,,,,1.0,,,,,,
34276,,,,1.0,,1.0,,,,,,,
34278,,,,,,,1.0,,,,,,
34279,,,,,,,,,,,,,
34280,,,,,,,,,,,,,
34281,1.0,,,,,,,,,,,,
34282,,,,,,1.0,1.0,,,,,,
34283,,,1.0,,,,,,,,,,
34284,,1.0,,1.0,,,1.0,,1.0,,,,
34285,1.0,,,,,,,,,,,,
34286,,,,,,,,,,,,,
34289,,1.0,,,,1.0,,,,,,,
34290,,1.0,1.0,,,1.0,1.0,,,,,,
34294,,1.0,,,,1.0,,,,,,,
34296,1.0,,,,,1.0,1.0,,,,,,1.0
34297,,,,,,1.0,,,,,,,
34301,,,1.0,,,1.0,,,,,,,
34302,,1.0,1.0,,,1.0,,,,,,,
34303,,1.0,,,,,,,,,,,
34306,,,,1.0,,,,,,,,,
34307,,1.0,,,1.0,,,1.0,1.0,,,,
34309,,,,,,1.0,,,,,,,
34310,,1.0,,,,1.0,,,1.0,,,,
34311,1.0,1.0,,,,,,,,,,,
34312,,,,,,,,,,,,,
34313,,,,1.0,,1.0,1.0,,,,,,
34314,,,,,,,,,,,,,
34316,,,,,,,,,,,,,
34317,,,,,,,,,,,,,
34318,,1.0,,,,,,,,,,,
34320,,,,,,,,,,,,,
34321,,,,,,,,,,,,,
34324,1.0,1.0,1.0,,,1.0,,,,,,,
34325,,1.0,,,,,,,,,,,
34327,,,,,,,,,,,,,
34328,,,,,,,,,1.0,,,,
34329,,,,1.0,,,,,,1.0,,,
34330,,1.0,,,,1.0,1.0,,,,,,
34332,,,,,,,,,,,,,
34333,,,,,,,,,,,,,
34336,,,,,,,,,,,,,
34337,1.0,1.0,,,,,,,,,,,
34340,,,1.0,,,1.0,1.0,,,,,,
34341,,,,,,,,,,,,,
34342,,1.0,1.0,,,,,,,,,,
34343,,,,,1.0,,,,1.0,,,,
34344,,,,,,,,,,,,,
34346,,,,1.0,,,,,1.0,1.0,,,
34348,,,,,,,,,,,,,
34349,,,,,,,,,,,,,1.0
34350,,1.0,,,,1.0,,,,,,,
34352,,,,,,,,,,,,,
34353,,,,,,,,,,,,,
34355,,1.0,,,,,1.0,,,,,,
34356,,1.0,,,,1.0,,,1.0,,,,
34358,,,,,,,,,,,,,
34359,,,,,,1.0,,,,,,,
34360,,,,,1.0,,,,,,,,
34362,,,,,,,,,,,,,
34363,,1.0,,,,,1.0,,,,,,
34364,1.0,1.0,1.0,,,1.0,,,1.0,,,,
34365,,,,,,,,,,,,,
34366,,,,,,,,,,,,,
34369,,,,,,,,,,,,,
34370,,,,,,,,,1.0,,,,
34371,,,,,,,,,,,,,
34372,,1.0,,,,1.0,1.0,,,,,,
34373,,1.0,,,,1.0,,,,,,,
34374,,,,,,,,,,,,,
34376,,1.0,,,,1.0,1.0,,1.0,,,,
34378,,1.0,,,,1.0,,,,,,,
34379,,,,,,,,,,,,,
34381,,,,,,,,,,,,,
34382,,,,,,1.0,,,,,,,
34383,,,,,,,,,1.0,,,,
34384,,,,,,,,,,,,,
34388,,1.0,1.0,,,1.0,,,,,,,
34389,,,,,,,,,,,,,
34390,,1.0,,,,1.0,,1.0,1.0,,,,
34391,,,,,,,,,,,,,
34393,1.0,1.0,,,,,,,,,,,
34394,,,,,,,,,,,,,
34397,,,,,,,,,,,,,1.0
34399,,,,,,,1.0,,1.0,,,,
34400,,1.0,,,,1.0,1.0,,1.0,,,,
34401,,1.0,,,,1.0,1.0,,1.0,,,,
34403,,,,,,1.0,1.0,,,,,,
34404,,,,,,,,,,,,,
34406,,,,,,,,,,,,,
34407,,,,,,,,,,,,,
34408,,,,,,,,,,,,,
34409,1.0,,,1.0,,,,,,,,,
34410,,,1.0,,,,,,,,,,
34411,,,,,,,1.0,,,,,,
34415,,,,,,,,,,,,,
34416,,1.0,,1.0,,1.0,,,,1.0,,,
34418,,,,,,,,,,,,,
34419,,,,,,,,,,,,,
34420,,,,,,,,,,,,,
34421,,,,,,1.0,,,,,,,
34422,,,,,,,,,1.0,,,,
34423,,1.0,,,,,1.0,,,,,,
34424,,,,,,,,,,,,,
34425,,,,,,,,,,,,,
34428,,,,,,,,,,,,,
34430,1.0,1.0,,,,,,,1.0,,,,
34431,,,,,,,,,,,,,
34432,,,,,,,,,,,,,
34433,1.0,1.0,1.0,,,1.0,,,,,,,
34434,,,,,,,,,1.0,,,,
34435,,,,,,1.0,,,,,,,
34436,,,,,,1.0,1.0,,,,,,
34438,,,,,,,,,1.0,,,,
34439,,,1.0,1.0,,1.0,,,,,,,
34440,,,,,,,,,,,,,
34441,,,,,,,,,,,,,
34443,1.0,1.0,,,,,,,,,,,
34444,,,,,,,,,,,,,
34445,1.0,,,,,,,,,,,,1.0
34447,,,,,,,,,,,,,
34448,,1.0,,,,1.0,,,,,,,
34449,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,
34451,,,,,,,,,,,,,
34453,,,,,,,,,,,,,
34454,,1.0,,,,1.0,1.0,,,,,,1.0
34455,,,,,,,,,,,,,
34457,,,,,,,,,,,,,
34458,,,,,,,,,,,,,
34460,,1.0,,,,,,,,,,,
34462,,,,,,,,,,,,,
34463,,,,,,,,,,,,,
34466,1.0,1.0,,,,1.0,,,,1.0,,,
34467,,,,,,,,,,,,,
34468,,1.0,,,,1.0,,,1.0,,,,
34470,,,,,,1.0,1.0,1.0,,,,,
34471,,,1.0,,,,1.0,,,,,,
34472,,,,,,,,,,,,,
34473,1.0,,,,,,,,,,,,
34474,,,,,,1.0,,,,,,,
34475,,,,,,,,,,,,,
34476,,,,,,1.0,,,,,,,
34477,,1.0,,,,1.0,,1.0,1.0,,,,
34479,,,,,,,,,,1.0,1.0,,
34480,1.0,,,,,,,,,,,,
34481,,1.0,,,,,,,,,,,
34482,,,,,,,,,,,,,
34483,,,,1.0,,,,,,,,,
34484,,,,,,,,,,,,,
34486,,,,,,1.0,1.0,,,,,,
34487,,,,,,,,,,,,,
34489,,,,,,,,,,,,,
34490,,,,,,,,,1.0,,,,
34491,,1.0,,,,1.0,,,,,,,
34492,,1.0,,,,1.0,1.0,,,,,,
34493,,1.0,,,,1.0,,1.0,,,,,
34494,,,,,,,,,,,,,
34496,,,,,,,,,1.0,,,,
34497,,,,,,,,,1.0,,,,
34498,,,,,,1.0,1.0,,,,,,
34500,,,,,,,,,,,,,
34502,,,,,,,1.0,,,,,,
34503,,1.0,,1.0,,,1.0,,1.0,,,,
34504,1.0,,,,,1.0,,,,,,,
34505,,,,,,,,,,,,,
34506,,1.0,1.0,,,1.0,,,,,,,
34507,,,,,,,,,,,,,
34509,1.0,,,,,,,,,,,,
34510,,,,,,1.0,1.0,,1.0,,,,
34511,,,,,,,,,,,,,
34512,1.0,,,,,,,,,,,,
34513,,1.0,,,,1.0,,,,,,,
34514,,,,,,,,,,,,,
34517,,,,,,,,,,,,,
34518,1.0,1.0,1.0,,,,1.0,,1.0,,,,
34519,,,,,,,,,,,,,
34520,1.0,,,,,,,,,,,,
34521,,,,,,,,,,,,,
34523,1.0,1.0,,,,1.0,1.0,,,,,,
34525,,,,,,1.0,1.0,,,,,,
34526,,,,,,1.0,,,,,,,
34529,,,,,,,,,,,,,
34530,1.0,,,,,,,,,,,,
34531,,,,,,,,,,,,,
34533,1.0,,,,,,,,,,,,
34534,,,,,,,,,,,,,
34535,1.0,1.0,,,,,,1.0,,,,,
34537,1.0,1.0,,,,,,,,,,,
34538,,,,,,,,,,,,,
34540,,,,,,,,,,,,,
34541,,,,1.0,,,,,,1.0,,,
34542,,,,,,,,,,,,,
34543,,,1.0,,,,,,,,,,
34544,,,,,,,,,,,,,
34545,,,1.0,,,,,,,,,,
34547,,,,,,,,,,,,,
34548,,1.0,,,,1.0,,1.0,,,,,
34549,,1.0,,,,,,,,,,,
34550,,1.0,,,,,,,,,,,
34553,,,,,,,,,,,,,
34555,,1.0,,,,1.0,,,,,,,
34556,1.0,,,,1.0,,,1.0,,1.0,,,
34558,,,,,,,,,,,,,
34559,,,,1.0,,,,,,,,,
34560,,1.0,,,,1.0,,,,,,,
34562,,,,,,,,,,,,,1.0
34563,,,,,,,,,,,,,
34565,1.0,,,,,,,,,,,,1.0
34569,,1.0,1.0,,,1.0,,,,,,,
34570,,,,1.0,,,,,,,,,
34571,,1.0,,,,1.0,1.0,,,,,,
34573,,,,,,,,,,,,,
34574,,,,,,,,,,,,,1.0
34575,,,,,,,,,,,,,
34576,,,,,,1.0,1.0,,,,,,
34579,,,1.0,,,1.0,,,,,,,
34580,1.0,1.0,,,,,1.0,,,,,,
34581,,,,,,,,,,,,,
34582,,,,,,,,,,,,,
34583,,,,,,,,,,,,,
34584,,,,,,,,,,,,,
34585,,,,,,,,,,,,,
34586,1.0,1.0,,,,1.0,1.0,,,,,,
34587,,1.0,,,,,,,,,,,
34588,,,,,,,1.0,,,,,,
34589,,,,,,,,,,,,,
34591,1.0,1.0,,,,,,,,,,,
34592,,,,,,,,,,,,,
34596,,,,,,,1.0,,,1.0,,,
34597,1.0,1.0,,,,1.0,,,,,,,1.0
34599,1.0,1.0,,,,,,,,,,,
34600,,,,1.0,,,,,1.0,,,,
34601,,,,,1.0,,,,,,,,
34602,,,,,,,,,,,,,
34604,1.0,,,,,,,,,,,,
34607,,,,,,,,,,,,,
34608,,,,,,,,,,,,,
34609,1.0,1.0,,,,1.0,,,,1.0,,,
34610,1.0,,,1.0,,,,,,,,,
34611,,,,,,,,,,,,,
34612,1.0,1.0,,,,,,,,,,,
34613,,1.0,,1.0,,,,,,,,,
34614,,,,,,,,,,,,,
34615,1.0,,,,,1.0,,,,,,,
34616,,1.0,,,,1.0,,,,,,,
34619,,,,,,,,,,,,,
34620,,,,,,,,,,,,,
34621,,,,,,,,,,,,,
34622,,,,,,,,,,,,,
34623,1.0,1.0,,,,,,,,,,,
34624,,,,,,,,,,,,,
34625,,,,,,,,,1.0,,,,
34626,,,,,,,,,,,,,
34627,,,,,,,,,,,,,
34628,,,,,,1.0,,,,,,,
34630,,1.0,,,,1.0,1.0,,,,,,
34631,,1.0,,,,,,,,,,,
34633,,,,,,,,,,,,,
34635,1.0,,,,,,,,1.0,,,,1.0
34636,,1.0,,,,,,,,,,,
34637,,1.0,,,,,,,,,,,
34638,,,,,,,,,,,,,
34640,,1.0,1.0,,,1.0,1.0,,1.0,,,,
34641,1.0,1.0,1.0,,,,,,,,,,1.0
34642,,,,,,,,,,,,,
34643,,,,,,1.0,,,,,,,1.0
34647,,,,,,,,,1.0,,,,
34648,,,,,,,,,,,,,
34649,,,,,,,,,,,,,
34650,,,,,,,,,,,,,
34651,1.0,,,,,1.0,,,,,,,
34652,,1.0,,1.0,,,1.0,,,,,,
34655,1.0,1.0,,1.0,,,,,,,,,
34656,,,,,,,,,,,,,
34657,,,,,,1.0,,,,1.0,,,
34658,,,,,,,,,,,,,
34659,,,,,,,,,,,,,
34663,,,,,,1.0,,1.0,,1.0,,,
34664,,,,,,,,,,,,,
34666,,,,,,,,1.0,,,,,
34667,,1.0,,,,1.0,,,1.0,,,,
34668,,,,,,,,,,,,,
34669,,,,1.0,1.0,,,,,,,,
34672,,,,,,,,,,,,,
34673,,,,,,,,,,,,,
34675,1.0,,,1.0,,1.0,1.0,,,,,,
34676,,,,,,,,,,,,,
34677,,,,,,,,,,1.0,,,
34679,,1.0,,,,,,,,,,,
34680,,,,,,,,,,,,,
34682,,,,,,,,,,,,,
34684,,1.0,,,,,1.0,,,,,,
34685,1.0,1.0,,,,1.0,,,,,,,
34686,,,,,,,,,,,,,
34687,1.0,1.0,,,,1.0,,,,,,,
34688,,,,,,,,,,,,,
34689,1.0,1.0,1.0,,,1.0,,,,,,,
34691,,,,,,,,,,,,,
34692,,1.0,1.0,,,,,,,,,,
34695,1.0,,,1.0,,1.0,,,,,,,
34696,,,,,,,,,,,,,
34697,,,,,,1.0,1.0,,,,,,
34698,,,,,,,,,,,,,
34699,,,1.0,,,1.0,,,,,,,
34701,,,,,,,,,,,,,
34703,,,,,,,,,,,,,
34704,,1.0,,,,1.0,,,,,,,
34708,,1.0,,,,1.0,,,,,,,
34709,,,,,,,,,,,,,
34711,,,,,,,1.0,,,,,,
34712,,,,,,,,,,,,,
34715,,,,1.0,,,,,,,,,
34717,,,,,,1.0,1.0,,,,,,
34718,,,,1.0,,,,,,,,,
34719,,1.0,,,,1.0,1.0,,,,,,
34721,,,,,,,,,,,,,1.0
34722,,,,,,,,,,,,,
34723,,,,,,,,,,,,,
34724,1.0,,,,,1.0,1.0,,1.0,,,,
34725,,1.0,1.0,,,,1.0,,,,,,
34726,,,,,,,,,,,,,
34727,,,,,,,,,,1.0,,,
34729,1.0,1.0,,1.0,,1.0,,,,,,,
34730,,1.0,,,,,,,,,,,
34731,,,,,,1.0,,,1.0,,,,
34732,,1.0,,,,1.0,,,,,,,
34734,,,,,,,1.0,,,,,,
34735,,,,,,,,,,,,,
34737,,1.0,,,,,1.0,,,,,,
34738,,,,,,1.0,,,,,,,
34739,,,,,,,,,,,,,
34740,1.0,1.0,,,,1.0,,,,,,,
34743,,1.0,,,,1.0,,,,,,,
34744,,,,,,,,,,,,,
34745,,,,,,,,,,1.0,,,
34746,,,,,,,,,,,,,
34747,1.0,1.0,,,,,,,,,,,
34749,,,,,,,,,,,,,
34750,,,,,,,,,,,,,
34751,1.0,1.0,,,,,,,1.0,,,,
34753,,,,,,,,,,,,,
34754,,,,,,,,,,,,,
34755,,,,,,,,,,,,,
34756,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0
34757,,,1.0,,,1.0,,,,,,,1.0
34758,,,,,,,,,,,,,
34759,,,,,,,,,,,,,
34760,,,,,,,,,,,,,
34761,,,,,,,,,,,,,
34762,,,,,,,,,,,,,
34763,,,,,,,,,,1.0,,,
34764,1.0,1.0,,,,,,,,,,,
34766,,,,,,1.0,,,,1.0,,,
34767,,,,,1.0,,,1.0,,,,,
34768,,,,,,,,,,,,,
34769,,,,,,,,,,,,,
34770,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,
34771,,,,,,,,,,,,,
34772,1.0,1.0,,,,,,,,1.0,,,
34775,,1.0,,,,,,,,,,,
34776,,1.0,,,,,,,1.0,,,,
34780,,,,,,,,,,,,,
34782,,1.0,,,,,1.0,,,,,,
34784,1.0,1.0,,,,1.0,,,,,,,
34785,,,,,,,,,,,,,
34786,,1.0,,,,1.0,,,1.0,,,,
34792,,,,1.0,,1.0,,,,,,,
34793,1.0,,,,,1.0,,,1.0,,,,1.0
34794,,,,,,,,,,,,,
34795,,,,,,,,,,,,,
34796,1.0,,,,,,,,,,,,
34797,1.0,,,,,,,,,,,,
34799,,,,1.0,,,,,,,,,
34800,,,,,,1.0,,,,,,,
34801,1.0,,,,,,,,1.0,,,,
34802,,,,,,,,,,,,,
34804,,,,,,,,,,,,,
34805,,,,,,1.0,,,,,,,
34806,,,,,,,,,,,,,
34807,,,,,,,,,,,,,
34808,,,,,,,,,,,,,
34809,1.0,1.0,,,,1.0,,,,,,,
34810,,,,,1.0,,,,,,,,
34811,,,,,,,,,,,,,
34812,1.0,1.0,,,,1.0,,,,,,,1.0
34813,,,,,,,,,,,,,
34815,,,,1.0,,,1.0,,,,,,
34818,,,,,,,1.0,,,,,,
34819,,1.0,,,,1.0,1.0,,,,,,
34820,,1.0,,,,1.0,1.0,,,,,,
34821,,1.0,,,,,,,1.0,,,,
34823,,,,,,,,,,,,,
34824,,,,,,,,,,,,,
34825,,,,,,,,,,,,,
34827,,,,,,1.0,1.0,,,,,,
34828,,,,,,1.0,,,,,,,
34830,,,,,,,,,,,,,
34831,,1.0,1.0,,,1.0,1.0,,,,,,
34832,1.0,,,,,,,,,,,,
34833,,1.0,,,,,,,,,,,
34834,,,,,,,,,,,,,
34835,,,,,,,,,,,,,
34836,,,1.0,,,1.0,1.0,,,,,,
34837,,,,,,,,,1.0,,,,
34838,,,,,,,,,,,,,
34839,,,,,,1.0,,,,,,,
34840,,,,,,1.0,,,,,,,
34841,,,,,,,,,,,,,
34842,,,,,,,,,,,,,
34845,,,,,,,,,,,,,
34846,,1.0,,,,,,,,,,,
34847,,1.0,,,,1.0,1.0,,1.0,,,,
34849,,,,,,,,,,,,,
34850,,,,,,,,,,,,,
34851,,,,,,,,,,,,,
34852,,,,,,,,,,,,,
34853,1.0,,,,,1.0,,,,,,,
34854,,,,,,,,,,,,,
34855,1.0,,,,,1.0,,,,,,,1.0
34856,1.0,1.0,,,,1.0,,,,,,,
34857,,,,,,1.0,1.0,,,,,,
34858,,,,,,1.0,,,,,,,
34860,,1.0,,,,1.0,,,,,,,
34863,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0
34866,,,,,,,,,,,,,
34867,,1.0,,1.0,,,,,,,,,
34868,1.0,,,,,,,,,,,,
34869,,,,,,,,,,,,,
34870,,,,,,,,,,,,,
34871,,,,,,,,,,,,,
34873,,,1.0,,,,,,1.0,,,,1.0
34874,,,,,,,,,,,,,
34875,,1.0,,,,1.0,,,,,,,
34876,,1.0,,,1.0,,,,,,,,
34877,1.0,,,,,,,,,,,,1.0
34880,,,,,,1.0,,,,,,,
34883,,,,,,,,,1.0,,,,
34884,,,,,,,,,,,,,
34886,,1.0,,,,1.0,,,,,,,
34888,,1.0,,,,,,,1.0,,,,
34889,,,,,,,,,,,,,
34890,1.0,,,,,1.0,1.0,,,1.0,,,
34891,1.0,,,,,,,,,,,,
34895,,1.0,,,,,,,1.0,,,,1.0
34896,,,,,,,,,,,,,
34897,,,,,,,,,,,,,
34898,,,,,,,,,,,,,
34899,1.0,1.0,,,,1.0,,,,,,,
34900,,,,,,1.0,,,,,,,
34902,,,,,1.0,,,,,1.0,1.0,,
34904,,1.0,1.0,,,,,,,,,,
34905,,,,,,1.0,1.0,,1.0,,,,
34907,,,,,,,,,,,,,
34908,,,,,,,,,,,,,
34909,,,,,1.0,,,,,,,,
34912,,,,,,,,,,,,,
34914,,,,,,1.0,,,,,,,
34915,,1.0,,,,,,,,,,,
34917,,1.0,,,,1.0,1.0,,,,,,
34919,,,,,,,,,,,,,
34922,,,,,,,,,,1.0,,,1.0
34924,1.0,,,,,1.0,,,,,,,
34925,,,,,,,,,,1.0,,,
34928,,,,,,,,,,,,,
34929,,,,,,,,,1.0,,,,
34930,,1.0,,,,1.0,,1.0,1.0,,,,
34931,,,,,,,,,,,,,
34933,,1.0,,,,,,,,,,,
34934,,,,,,,,,,,,,
34935,,,,,,,,,,,,,
34937,,,,,,,,,,,,,
34938,,,,,,1.0,1.0,,,,,,
34939,1.0,1.0,1.0,,,1.0,,,,,,,
34940,1.0,,,,,,,,,,,,
34941,,1.0,,,,,,,,,,,
34942,,,,,,1.0,1.0,,,,,,
34944,,,,,,,,,,,,,
34945,,,1.0,,,,,,,,,,
34946,,,,,,,,,,,,,
34947,,,,,,,,,,,,,
34948,,1.0,,,,,,,,,,,
34949,1.0,,,,,,,,,,,,
34950,,,,,,,,,,,,,
34952,,,,,,,,,,,,,
34955,1.0,,,,,,,,,,,,
34956,,,,,,1.0,1.0,,,,,,
34958,,1.0,,,,,,,1.0,,,,
34959,,,,,,,,,,,,,
34960,,,,,,,,,,,,,
34961,,1.0,,,1.0,1.0,1.0,,,,,,
34962,,1.0,,1.0,,1.0,1.0,,1.0,,,,
34963,,,,,,,,,,,,,
34965,,,,,,,,,,,,,
34966,,,,,,,,,,,,,
34967,,,,,,,,,,,,,
34968,,,,,,,,,,,,,
34969,,,,,,,,,,,,,
34971,,1.0,,,,1.0,,,1.0,,,,
34972,,,,,,,,,,,,,
34973,,,,1.0,,,,,1.0,1.0,,,
34974,,1.0,,,,1.0,1.0,,,,,,
34975,,,,,,,,,,,,,
34976,,,,,,,,,,,,,
34977,,,,,,,,,,,,,
34979,,,,,,,,,,,,,
34980,,1.0,,,,1.0,,,,,,,
34981,,,,,,,,,1.0,,,,
34983,,,,,,,,,1.0,,,,
34985,,1.0,1.0,,,1.0,,,,,,,
34986,,,,,,,,,,,,,
34987,,,,,,,,,,,,,
34989,,,,,,1.0,,,1.0,,,,
34990,,1.0,,,,1.0,1.0,,,,,,
34991,,,,,,,,,,,,,
34992,,,,,,,,,,,,,
34993,,,,,,,1.0,,1.0,,,,
34994,1.0,,,,,,,,,,,,1.0
34996,,,,,,,,,,1.0,1.0,,
34997,1.0,,,,,,,,,,,,
34998,,,,1.0,,,,,,,,,
35000,,,,,,,,,,,,,
35001,,,,,,,,,,,,,
35002,,,,,,,,,1.0,,,,
35005,,,,,,1.0,1.0,,,,,,
35006,,,,,,1.0,1.0,,,,,,
35007,,,,,,,,,,,,,
35009,,,,,,,1.0,,,,,,
35013,1.0,,,,,,,,,,,,
35014,,,,1.0,,1.0,,,,,,,
35015,,,,,,,,,,,,,
35017,,,,,,,,,,,,,
35018,,,,,,,,,,,,,
35020,1.0,1.0,,,,1.0,,,,,,,
35024,,1.0,,,,,,,,,,,
35025,,,,,,,,,,,,,
35026,,,,,,,,,,,,,
35028,,,,,,,,,,,,,
35029,,1.0,1.0,,,1.0,,,,,,,
35030,,,,,,,,,,,,,
35031,1.0,,,,,,,,,,,,
35032,,,,,,,,,,,,,
35033,,,,,,,1.0,,1.0,,,,
35034,,1.0,,,,,,,1.0,,,,
35035,,,,,,,,,,,,,
35037,,1.0,,,,1.0,,,,,,,
35038,,,,,1.0,,,1.0,,,,,
35039,1.0,1.0,,,,1.0,,,,,,,
35040,,,,,,,1.0,,,,,,
35041,,,,1.0,,1.0,,,,1.0,,,
35043,,1.0,1.0,,,1.0,1.0,,,,,,
35044,,,,,,,,,,,,,
35045,1.0,1.0,,,,1.0,,,,,,,
35046,,,,,,1.0,1.0,,,,,,
35047,,1.0,,1.0,,1.0,1.0,,,,,,
35048,,,,,,,,,,,,,
35049,,1.0,,,,,1.0,,,,,,
35050,,,,,,,,,,,,,
35051,,,,,,1.0,1.0,,,,,,
35052,,,,,,,,,,,,,
35053,1.0,,,,,1.0,,,,,,,
35054,,1.0,,,,,,,,,,,
35055,1.0,,,,,,,,,,,,
35056,,,,,,,,,,,,,
35057,,,,,,,,,,,,,
35058,,1.0,,,,1.0,,,1.0,,,,
35060,1.0,,,1.0,,,,,,,,,
35061,,,,,1.0,1.0,,1.0,1.0,,,,
35063,,,,,,,,,,,,,
35064,,,,,,,,,,,,,
35065,1.0,1.0,,1.0,,,,,,,,,
35069,,1.0,1.0,,,1.0,,,,,,,
35070,,,,,,,,,,,,,
35071,,,1.0,,,1.0,1.0,,,,,,
35073,,1.0,,,,,,,,,,,
35074,,1.0,,1.0,,1.0,,,,,,,
35075,,1.0,,,,1.0,1.0,,,,,,
35077,,,,,,,,,,1.0,,,
35080,,,,,,,,,,,,,
35081,,,,,,,,,,,,,
35082,,,,,,,,,,,,,
35084,,,,1.0,,1.0,1.0,,,,,,
35086,,,,,,,,,,,,,
35087,,,,,,,,,,,,,
35088,,,,,,1.0,1.0,,,1.0,,,
35089,,,,,,1.0,,,1.0,,,,
35090,,1.0,,,,,,,,,,,
35091,,,,,,,,,,,,,1.0
35092,1.0,,,,,1.0,,,,1.0,,,
35093,,,,,,,,,,,,,
35094,,,,,,,,,,,,,
35095,,,,,,,,,,,,,
35096,,1.0,,,,,,,,,,,
35097,,1.0,,,,1.0,1.0,,,,,,
35099,,,,,,1.0,1.0,,,,,,
35102,,,,,,,,,,,,,
35103,,,,,,,,,,,,,
35105,,1.0,1.0,,,1.0,1.0,,,,,,
35111,,1.0,,,,1.0,1.0,,,,,,
35113,,1.0,,,,,,,,,,,
35115,,,,,,,,,,,,,
35117,1.0,,,,,1.0,,,,,,,
35118,,,,,,,,,,,,,
35119,,,,,,,,,,,,,
35120,,1.0,,,,,1.0,,1.0,,,,
35121,,,,,,,,,,,,,
35124,,,,,,,,,,,,,
35125,,,,,,,,,1.0,,,,
35128,,1.0,,,,1.0,1.0,,1.0,,,,
35129,1.0,1.0,,,,,,,,,,,
35131,,,,,,,,,,,,,
35134,,1.0,,,,1.0,,,,,,,
35135,1.0,1.0,,,,,,,,,,,1.0
35136,1.0,,1.0,,,1.0,,,,,,,
35137,,,,,,,,,,,,,
35138,,,,,,,,,,1.0,,,
35139,,1.0,,,,,,,1.0,,,,
35143,,1.0,,,,1.0,,,,,,,
35144,1.0,,,,,1.0,,,,,,,
35145,,,,,,1.0,1.0,,,,,,
35146,,,,,,,,,,,,,
35147,,,,,,,,,,,,,
35148,1.0,1.0,,,,1.0,,,1.0,,,,1.0
35150,,,,,,1.0,,,,,,,
35151,,,,,,,,,,,,,
35152,,,,,,1.0,,,,,,,
35154,,,,,,,,,,,,,
35155,,1.0,,,,1.0,1.0,,1.0,,,,
35157,1.0,,,,,,,,,,,,
35158,,1.0,,,,,,,,1.0,1.0,,
35159,,1.0,1.0,,,,,,,,,,
35160,,,,1.0,,,,,,,,,
35161,,,,,,,,,,,,,
35162,,,,,,,,,,,,,
35163,,,,,,,,,,,,,
35165,,,,,,,,,,,,,
35166,,,,,,1.0,,,,,1.0,,
35167,,1.0,,,,1.0,1.0,,,,,,
35169,,,,,,,,,,,,,
35170,,,,,,,,,,,,,
35171,,,,1.0,,,,,,,,,
35172,,1.0,,,,,,,,,,,
35173,,,,,,,,,,,,,
35175,1.0,1.0,,,,,,,,,,,
35179,1.0,1.0,,,,1.0,,,,,,,
35181,1.0,,,,,,,,,,,,
35182,,,,,,,,,,1.0,,,
35183,,,,1.0,,,,,,,,,
35185,,,,,,,,,,,,,
35187,,,,,,,,,,,,,
35188,1.0,1.0,,,,,,,,,,,1.0
35189,,,,,,,,,,,,,
